symbol,name,sector,market_cap,date_of_listing
GTPL.NS,GTPL Hathway Limited,Communication Services,11138339840.0,2017-07-04 03:45:00+00:00
GUFICBIO.NS,Gufic Biosciences Limited,Healthcare,35775782912.0,2004-10-19 03:45:00+00:00
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Basic Materials,38863376384.0,1999-01-01 03:45:00+00:00
GUJAPOLLO.NS,Gujarat Apollo Industries Limited,Industrials,6091259392.0,2007-06-04 03:45:00+00:00
GUJGASLTD.NS,Gujarat Gas Limited,Utilities,277427159040.0,2015-09-15 03:45:00+00:00
GUJRAFFIA.NS,Gujarat Raffia Industries Limited,,,2017-12-06 03:45:00+00:00
GUJTHEM.NS,Gujarat Themis Biosyn Limited,Healthcare,45566263296.0,2025-02-25 03:45:00+00:00
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,Basic Materials,57998729216.0,2014-07-31 03:45:00+00:00
GULFPETRO.NS,GP Petroleums Limited,Energy,1923899904.0,2004-09-24 03:45:00+00:00
GULPOLY.NS,Gulshan Polyols Limited,Basic Materials,8544002048.0,2015-01-28 03:45:00+00:00
GVKPIL.NS,GVK Power & Infrastructure Limited,Utilities,5258131456.0,2006-02-27 03:45:00+00:00
GVPIL.NS,GE Power India Limited,Industrials,24369958912.0,2025-08-19 03:45:00+00:00
GVPTECH.NS,GVP Infotech Limited,Technology,1487206656.0,2017-03-15 03:45:00+00:00
GVT&D.NS,GE Vernova T&D India Ltd,Industrials,741433933824.0,2002-08-12 03:45:00+00:00
HAL.NS,Hindustan Aeronautics Limited,Industrials,2993369907200.0,2018-04-02 03:45:00+00:00
HALEOSLABS.NS,Haleos Labs Limited,Healthcare,4057251072.0,2025-11-17 03:45:00+00:00
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Technology,74737303552.0,2020-09-17 03:45:00+00:00
HAPPYFORGE.NS,HAPPY FORGINGS LIMITED,Industrials,97586061312.0,2023-12-27 03:45:00+00:00
HARDWYN.NS,Hardwyn India Limited,Industrials,8464562176.0,2022-04-12 03:45:00+00:00
HARIOMPIPE.NS,Hariom Pipe Industries Limited,Basic Materials,10624876544.0,2022-04-13 03:45:00+00:00
HARRMALAYA.NS,Harrisons Malayalam Limited,Consumer Defensive,3215484928.0,2002-07-01 03:45:00+00:00
HARSHA.NS,Harsha Engineers International Limited,Industrials,35387981824.0,2022-09-26 03:45:00+00:00
HATHWAY.NS,Hathway Cable and Datacom Limited,Communication Services,23135264768.0,2010-02-25 03:45:00+00:00
HATSUN.NS,Hatsun Agro Product Limited,Consumer Defensive,234464821248.0,2014-06-20 03:45:00+00:00
HAVELLS.NS,Havells India Limited,Industrials,898790457344.0,2002-07-01 03:45:00+00:00
HAVISHA.NS,Sri Havisha Hospitality and Infrastructure Limited,Consumer Cyclical,288554720.0,2018-04-13 03:45:00+00:00
HBLENGINE.NS,HBL ENGINEERING LTD,Industrials,243931545600.0,2024-12-12 03:45:00+00:00
HBSL.NS,HB Stockholdings Limited,Financial Services,560903936.0,2002-07-01 03:45:00+00:00
HCC.NS,Hindustan Construction Company Limited,Industrials,43992973312.0,1996-01-01 03:45:00+00:00
HCG.NS,HealthCare Global Enterprises Limited,Healthcare,100483719168.0,2016-03-31 03:45:00+00:00
HCL-INSYS.NS,HCL Infosystems Limited,Technology,4612231168.0,2002-08-12 03:45:00+00:00
HCLTECH.NS,HCL Technologies Limited,Technology,4408582078464.0,2002-08-12 03:45:00+00:00
HDBFS.NS,HDB FINANCIAL SERVICES L,Financial Services,628637499392.0,2025-07-02 03:45:00+00:00
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,1147566686208.0,2018-08-06 03:45:00+00:00
HDFCBANK.NS,HDFC Bank Limited,Financial Services,15528921923584.0,1996-01-01 03:45:00+00:00
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Financial Services,1680187064320.0,2017-11-17 03:45:00+00:00
HDIL.NS,Housing Development and Infrastructure Limited,Real Estate,1275070848.0,2007-07-24 03:45:00+00:00
HEADSUP.NS,Heads UP Ventures Limited,Consumer Cyclical,208901472.0,2016-12-14 03:45:00+00:00
HECPROJECT.NS,HEC Infra Projects Limited,Industrials,1414054784.0,2017-03-21 03:45:00+00:00
HEG.NS,HEG Limited,Industrials,103447822336.0,2002-07-01 03:45:00+00:00
HEIDELBERG.NS,HeidelbergCement India Limited,Basic Materials,41779482624.0,1996-01-01 03:45:00+00:00
HEMIPROP.NS,Hemisphere Properties India Limited,Real Estate,39865028608.0,2020-10-22 03:45:00+00:00
HERANBA.NS,Heranba Industries Limited,Basic Materials,10321474560.0,2021-03-05 03:45:00+00:00
HERCULES.NS,Hercules Investments Limited,Industrials,5665067008.0,2008-02-19 03:45:00+00:00
HERITGFOOD.NS,Heritage Foods Limited,Consumer Defensive,44644106240.0,2002-07-01 03:45:00+00:00
HEROMOTOCO.NS,Hero MotoCorp Limited,Consumer Cyclical,1231502311424.0,2002-07-01 03:45:00+00:00
HESTERBIO.NS,Hester Biosciences Limited,Healthcare,14015059968.0,2015-03-13 03:45:00+00:00
HEUBACHIND.NS,Heubach Colorants India Limited,Basic Materials,10644253696.0,2002-07-01 03:45:00+00:00
HEXATRADEX.NS,Hexa Tradex Limited,Financial Services,9483720704.0,2012-04-20 03:45:00+00:00
HEXT.NS,Hexaware Technologies Limited,Technology,455232716800.0,2025-02-19 03:45:00+00:00
HFCL.NS,HFCL Limited,Technology,103052886016.0,2002-08-12 03:45:00+00:00
HGINFRA.NS,H.G. Infra Engineering Limited,Industrials,57386422272.0,2018-03-09 03:45:00+00:00
HGM.NS,Handson Global Management (HGM) Limited,Technology,887843456.0,2025-08-25 03:45:00+00:00
HGS.NS,Hinduja Global Solutions Limited,Industrials,22501861376.0,2002-08-12 03:45:00+00:00
HIKAL.NS,Hikal Limited,Healthcare,27254882304.0,2002-07-01 03:45:00+00:00
HILINFRA.NS,HIGHWAY INFRASTRUCTURE L,Industrials,4867331584.0,2025-08-12 03:45:00+00:00
HILTON.NS,Hilton Metal Forging Limited,Industrials,1004496704.0,2007-05-24 03:45:00+00:00
HIMATSEIDE.NS,Himatsingka Seide Limited,Consumer Cyclical,15458757632.0,2002-07-01 03:45:00+00:00
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,1806318436352.0,1996-01-01 03:45:00+00:00
HINDCOMPOS.NS,Hindustan Composites Limited,Consumer Cyclical,6677803008.0,2002-07-01 03:45:00+00:00
HINDCON.NS,Hindcon Chemicals Limited,Basic Materials,1561314048.0,2018-03-12 03:45:00+00:00
HINDCOPPER.NS,Hindustan Copper Limited,Basic Materials,315926740992.0,2010-01-08 03:45:00+00:00
HINDOILEXP.NS,Hindustan Oil Exploration Company Limited,Energy,19004684288.0,1996-01-01 03:45:00+00:00
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,Energy,985075417088.0,1996-01-02 03:45:00+00:00
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Defensive,5757552558080.0,1996-01-01 03:45:00+00:00
HINDWAREAP.NS,Hindware Home Innovation Limited,Consumer Cyclical,27929518080.0,2019-12-26 03:45:00+00:00
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,2006603923456.0,2002-08-12 03:45:00+00:00
HIRECT.NS,Hind Rectifiers Limited,Industrials,26425303040.0,2006-12-27 03:45:00+00:00
HISARMETAL.NS,Hisar Metal Industries Limited,Basic Materials,935009984.0,2017-01-05 03:45:00+00:00
HITECH.NS,Hi-Tech Pipes Limited,Basic Materials,20641007616.0,2016-02-25 03:45:00+00:00
HITECHCORP.NS,Hitech Corporation Limited,Consumer Cyclical,2988571904.0,2007-12-20 03:45:00+00:00
HITECHGEAR.NS,The Hi-Tech Gears Limited,Consumer Cyclical,13774281728.0,2003-05-15 03:45:00+00:00
HLEGLAS.NS,HLE Glascoat Limited,Industrials,32793053184.0,2021-02-22 03:45:00+00:00
HLVLTD.NS,HLV Limited,Consumer Cyclical,6394821120.0,2002-07-01 03:45:00+00:00
HMAAGRO.NS,HMA Agro Industries Limited,Consumer Defensive,15023092736.0,2023-06-30 03:45:00+00:00
HMT.NS,HMT Limited,Industrials,63214813184.0,2002-07-01 03:45:00+00:00
HMVL.NS,Hindustan Media Ventures Limited,Communication Services,4835805184.0,2010-07-21 03:45:00+00:00
HNDFDS.NS,Hindustan Foods Limited,Industrials,64026451968.0,2022-11-10 03:45:00+00:00
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,115115229184.0,2021-02-03 03:45:00+00:00
HONASA.NS,Honasa Consumer Limited,Consumer Defensive,94227095552.0,2023-11-07 03:45:00+00:00
HONAUT.NS,Honeywell Automation India Limited,Industrials,314581385216.0,2002-07-01 03:45:00+00:00
HONDAPOWER.NS,Honda India Power Products Limited,Industrials,24566517760.0,2002-07-01 03:45:00+00:00
HPAL.NS,HP Adhesives Limited,Basic Materials,4247497472.0,2021-12-27 03:45:00+00:00
HPIL.NS,Hindprakash Industries Limited,Basic Materials,1565331712.0,2020-02-11 03:45:00+00:00
HPL.NS,HPL Electric & Power Limited,Industrials,27099441152.0,2016-10-04 03:45:00+00:00
HSCL.NS,Himadri Speciality Chemical Limited,Basic Materials,223274860544.0,2007-03-02 03:45:00+00:00
HTMEDIA.NS,HT Media Limited,Communication Services,5651148800.0,2005-09-01 03:45:00+00:00
HUBTOWN.NS,Hubtown Limited,Real Estate,44754604032.0,2007-02-07 03:45:00+00:00
HUDCO.NS,Housing and Urban Development Corporation Limited,Financial Services,479575179264.0,2017-05-19 03:45:00+00:00
HUHTAMAKI.NS,Huhtamaki India Limited,Consumer Cyclical,16764358656.0,2002-07-01 03:45:00+00:00
HYBRIDFIN.NS,Hybrid Financial Services Limited,Financial Services,639188992.0,2022-12-06 03:45:00+00:00
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,1878595076096.0,2024-10-22 03:45:00+00:00
ICDSLTD.NS,ICDS Limited,Real Estate,573174784.0,2021-07-06 03:45:00+00:00
ICEMAKE.NS,Ice Make Refrigeration Limited,Industrials,11108933632.0,2017-12-08 03:45:00+00:00
ICICIBANK.NS,ICICI Bank Limited,Financial Services,9953709391872.0,2002-07-01 03:45:00+00:00
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,Financial Services,987078852608.0,2017-09-27 03:45:00+00:00
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,Financial Services,904377466880.0,2016-09-29 03:45:00+00:00
ICIL.NS,Indo Count Industries Limited,Consumer Cyclical,61297815552.0,2005-09-12 03:45:00+00:00
ICRA.NS,ICRA Limited,Financial Services,59424051200.0,2007-04-13 03:45:00+00:00
IDBI.NS,IDBI Bank Limited,Financial Services,1091046277120.0,1996-01-01 03:45:00+00:00
IDEA.NS,Vodafone Idea Limited,Communication Services,1101034422272.0,2007-03-09 03:45:00+00:00
IDEAFORGE.NS,ideaForge Technology Limited,Technology,20139640832.0,2023-07-07 03:45:00+00:00
IDFCFIRSTB.NS,IDFC First Bank Limited,Financial Services,691572047872.0,2015-11-06 03:45:00+00:00
IEX.NS,Indian Energy Exchange Limited,Financial Services,125169016832.0,2017-10-23 03:45:00+00:00
IFBAGRO.NS,IFB Agro Industries Limited,Consumer Defensive,12745942016.0,2002-07-01 03:45:00+00:00
IFBIND.NS,IFB Industries Limited,Consumer Cyclical,68726226944.0,2002-07-01 03:45:00+00:00
IFCI.NS,IFCI Limited,Financial Services,138890657792.0,2002-07-01 03:45:00+00:00
IFGLEXPOR.NS,IFGL Refractories Limited,Basic Materials,15783845888.0,2004-01-08 03:45:00+00:00
IGARASHI.NS,Igarashi Motors India Limited,Consumer Cyclical,14654782464.0,2002-07-01 03:45:00+00:00
IGCL.NS,INDOGULF CROPSCIENCES LTD,Basic Materials,5690160128.0,2025-07-03 03:45:00+00:00
IGIL.NS,International Gemmological Institute (India) Limited,Basic Materials,142072512512.0,2024-12-20 03:45:00+00:00
IGL.NS,Indraprastha Gas Limited,Utilities,277668691968.0,2003-12-26 03:45:00+00:00
IGPL.NS,I G Petrochemicals Limited,Basic Materials,11731298304.0,2007-01-29 03:45:00+00:00
IIFL.NS,IIFL Finance Limited,Financial Services,241032904704.0,2005-05-17 03:45:00+00:00
IIFLCAPS.NS,IIFL Capital Services Limited,Financial Services,93832437760.0,2024-11-25 03:45:00+00:00
IITL.NS,Industrial Investment Trust Limited,Financial Services,3842778880.0,2010-08-17 03:45:00+00:00
IKIO.NS,IKIO Technologies Limited,Technology,14640829440.0,2023-06-16 03:45:00+00:00
IKS.NS,INVENTURUS KNOWLEDGE SO L,Healthcare,284598697984.0,2024-12-19 03:45:00+00:00
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,Industrials,3712037632.0,2007-10-25 03:45:00+00:00
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,Industrials,970432128.0,2010-03-30 03:45:00+00:00
IMAGICAA.NS,Imagicaaworld Entertainment Limited,Communication Services,28485103616.0,2015-04-06 03:45:00+00:00
IMFA.NS,Indian Metals and Ferro Alloys Limited,Basic Materials,68727660544.0,2010-07-23 03:45:00+00:00
IMPAL.NS,India Motor Parts & Accessories Limited,Consumer Cyclical,13077792768.0,2005-10-06 03:45:00+00:00
IMPEXFERRO.NS,Impex Ferro Tech Limited,Basic Materials,163510240.0,2005-02-03 03:45:00+00:00
INCREDIBLE.NS,Incredible Industries Limited,Basic Materials,1976844288.0,2016-07-01 03:45:00+00:00
INDBANK.NS,Indbank Merchant Banking Services Limited,Financial Services,1642537600.0,2008-10-08 03:45:00+00:00
INDGN.NS,INDEGENE LIMITED,Healthcare,125544996864.0,2024-05-13 03:45:00+00:00
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Cyclical,1046581477376.0,2002-07-01 03:45:00+00:00
INDIACEM.NS,The India Cements Limited,Basic Materials,186170982400.0,1996-01-02 03:45:00+00:00
INDIAGLYCO.NS,India Glycols Limited,Basic Materials,72724037632.0,2002-08-12 03:45:00+00:00
INDIAMART.NS,IndiaMART InterMESH Limited,Communication Services,139859181568.0,2019-07-04 03:45:00+00:00
INDIANB.NS,Indian Bank,Financial Services,1168305291264.0,2007-03-01 03:45:00+00:00
INDIANCARD.NS,The Indian Card Clothing Company Limited,Consumer Cyclical,1509044480.0,2002-07-01 03:45:00+00:00
INDIANHUME.NS,The Indian Hume Pipe Company Limited,Industrials,20949473280.0,2002-07-01 03:45:00+00:00
INDIASHLTR.NS,India Shelter Finance Corporation Limited,Financial Services,94434902016.0,2023-12-20 03:45:00+00:00
INDIGO.NS,InterGlobe Aviation Limited,Industrials,2290159714304.0,2015-11-10 03:45:00+00:00
INDIGOPNTS.NS,Indigo Paints Limited,Basic Materials,61447090176.0,2021-02-02 03:45:00+00:00
INDIQUBE.NS,INDIQUBE SPACES LIMITED,Real Estate,48031731712.0,2025-07-30 03:45:00+00:00
INDNIPPON.NS,India Nippon Electricals Limited,Consumer Cyclical,19617337344.0,2002-07-01 03:45:00+00:00
INDOAMIN.NS,Indo Amines Limited,Basic Materials,8980068352.0,2022-04-29 03:45:00+00:00
INDOBORAX.NS,Indo Borax & Chemicals Limited,Basic Materials,7772197888.0,2022-03-29 03:45:00+00:00
INDOCO.NS,Indoco Remedies Limited,Healthcare,23793737728.0,2005-01-14 03:45:00+00:00
INDOFARM.NS,INDO FARM EQUIPMENT LTD,Industrials,10300341248.0,2025-01-07 03:45:00+00:00
INDORAMA.NS,Indo Rama Synthetics (India) Limited,Consumer Cyclical,13653607424.0,2002-08-12 03:45:00+00:00
INDOSTAR.NS,IndoStar Capital Finance Limited,Financial Services,33662418944.0,2018-05-21 03:45:00+00:00
INDOTECH.NS,Indo Tech Transformers Limited,Industrials,18231375872.0,2006-03-16 03:45:00+00:00
INDOTHAI.NS,Indo Thai Securities Limited,Financial Services,53656395776.0,2011-11-02 03:45:00+00:00
INDOUS.NS,Indo Us Bio-Tech Limited,Basic Materials,3102156032.0,2024-09-27 03:45:00+00:00
INDOWIND.NS,Indowind Energy Limited,Utilities,2179675392.0,2007-09-14 03:45:00+00:00
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,Healthcare,46875140096.0,1997-05-07 03:45:00+00:00
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,Healthcare,7874077184.0,2002-07-01 03:45:00+00:00
INDTERRAIN.NS,Indian Terrain Fashions Limited,Consumer Cyclical,1828715520.0,2011-03-11 03:45:00+00:00
INDUSINDBK.NS,IndusInd Bank Limited,Financial Services,668914614272.0,2002-07-01 03:45:00+00:00
INDUSTOWER.NS,Indus Towers Limited,Communication Services,1067776016384.0,2012-12-28 03:45:00+00:00
INFIBEAM.NS,Infibeam Avenues Limited,Technology,67775451136.0,2016-04-04 03:45:00+00:00
INFOBEAN.NS,InfoBeans Technologies Limited,Technology,14735411200.0,2017-07-24 03:45:00+00:00
INFOMEDIA.NS,Infomedia Press Limited,Financial Services,345190528.0,2002-07-01 03:45:00+00:00
INFY.NS,Infosys Limited,Technology,6499781312512.0,1996-01-01 03:45:00+00:00
INGERRAND.NS,Ingersoll-Rand (India) Limited,Industrials,119699546112.0,2002-07-01 03:45:00+00:00
INNOVACAP.NS,Innova Captab Limited,Healthcare,41545297920.0,2023-12-29 03:45:00+00:00
INNOVANA.NS,INNOVANA THINKLABS LTD,Technology,9545952256.0,2017-12-12 03:45:00+00:00
INOXGREEN.NS,Inox Green Energy Services Limited,Utilities,83484385280.0,2022-11-23 03:45:00+00:00
INOXINDIA.NS,INOX India Limited,Industrials,107554750464.0,2023-12-21 03:45:00+00:00
INOXWIND.NS,Inox Wind Limited,Industrials,232620818432.0,2015-04-09 03:45:00+00:00
INSECTICID.NS,Insecticides (India) Limited,Basic Materials,21111934976.0,2007-05-30 03:45:00+00:00
INSPIRISYS.NS,Inspirisys Solutions Limited,Technology,3833328640.0,2006-10-30 03:45:00+00:00
INTELLECT.NS,Intellect Design Arena Limited,Technology,152073977856.0,2014-12-18 03:45:00+00:00
INTENTECH.NS,Intense Technologies Limited,Technology,3004019712.0,2017-03-23 03:45:00+00:00
INTERARCH.NS,Interarch Building Solutions Limited,Industrials,40733798400.0,2024-08-26 03:45:00+00:00
INTLCONV.NS,International Conveyors Limited,Industrials,5610600960.0,2021-09-16 03:45:00+00:00
INVENTURE.NS,Inventure Growth & Securities Limited,Financial Services,1344000000.0,2011-08-04 03:45:00+00:00
IOB.NS,Indian Overseas Bank,Financial Services,755243483136.0,2002-07-01 03:45:00+00:00
IOC.NS,Indian Oil Corporation Limited,Energy,2313200074752.0,1996-04-15 03:45:00+00:00
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,Healthcare,26705135616.0,2010-11-08 03:45:00+00:00
IONEXCHANG.NS,Ion Exchange (India) Limited,Industrials,42902724608.0,2022-02-22 03:45:00+00:00
IPCALAB.NS,Ipca Laboratories Limited,Healthcare,357461229568.0,1996-01-01 03:45:00+00:00
IPL.NS,India Pesticides Limited,Basic Materials,20458795008.0,2021-07-05 03:45:00+00:00
IRB.NS,IRB Infrastructure Developers Limited,Industrials,261250154496.0,2008-02-25 03:45:00+00:00
IRCON.NS,Ircon International Limited,Industrials,153285246976.0,2018-09-28 03:45:00+00:00
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,Industrials,550039977984.0,2019-10-14 03:45:00+00:00
IREDA.NS,Indian Renewable Energy Development Agency Limited,Financial Services,403962757120.0,2023-11-29 03:45:00+00:00
IRFC.NS,Indian Railway Finance Corporation Limited,Financial Services,1542737231872.0,2021-01-29 03:45:00+00:00
IRIS.NS,IRIS Business Services Limited,Technology,6631202816.0,2021-11-08 03:45:00+00:00
IRISDOREME.NS,Iris Clothings Limited,Consumer Cyclical,5627267584.0,2018-11-16 03:45:00+00:00
IRMENERGY.NS,IRM Energy Limited,Utilities,11907306496.0,2023-10-26 03:45:00+00:00
ISFT.NS,IntraSoft Technologies Limited,Consumer Cyclical,1482079104.0,2010-04-12 03:45:00+00:00
ISGEC.NS,Isgec Heavy Engineering Limited,Industrials,61197455360.0,2021-05-05 03:45:00+00:00
ISHANCH.NS,Ishan Dyes and Chemicals Limited,Basic Materials,1828286848.0,2025-03-24 03:45:00+00:00
ITC.NS,ITC Limited,Consumer Defensive,5057235910656.0,1996-01-01 03:45:00+00:00
ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,441334923264.0,2025-01-29 03:45:00+00:00
ITDC.NS,India Tourism Development Corporation Limited,Consumer Cyclical,49540648960.0,2016-12-30 03:45:00+00:00
ITI.NS,ITI Limited,Technology,302726709248.0,2002-07-01 03:45:00+00:00
IVALUE.NS,iValue Infosolutions Limited,Technology,16484928512.0,2025-09-25 03:45:00+00:00
IVC.NS,IL&FS Investment Managers Limited,Financial Services,2553113600.0,2002-07-01 03:45:00+00:00
IVP.NS,IVP Limited,Basic Materials,1722070528.0,2002-07-04 03:45:00+00:00
IXIGO.NS,LE TRAVENUES TECHNOLOGY L,Consumer Cyclical,120224882688.0,2024-06-18 03:45:00+00:00
IZMO.NS,IZMO Limited,Technology,13482253312.0,2007-02-05 03:45:00+00:00
J&KBANK.NS,Jammu and Kashmir Bank Limited,Financial Services,119114907648.0,2002-08-12 03:45:00+00:00
JAGRAN.NS,Jagran Prakashan Limited,Communication Services,15218385920.0,2006-02-22 03:45:00+00:00
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,Healthcare,13463104512.0,2002-07-01 03:45:00+00:00
JAIBALAJI.NS,Jai Balaji Industries Limited,Basic Materials,63022919680.0,2003-12-09 03:45:00+00:00
JAICORPLTD.NS,Jai Corp Limited,Basic Materials,25193842688.0,2002-07-01 03:45:00+00:00
JAINREC.NS,JAIN RESOURCE RECYCLING L,Basic Materials,137207906304.0,2025-10-01 03:45:00+00:00
JAIPURKURT.NS,Nandani Creation Limited,Consumer Cyclical,555823744.0,2017-10-11 03:45:00+00:00
JAMNAAUTO.NS,Jamna Auto Industries Limited,Consumer Cyclical,45861777408.0,2010-12-10 03:45:00+00:00
JARO.NS,JARO INS OF TEC MG N RE L,Consumer Defensive,14578837504.0,2025-09-30 03:45:00+00:00
JASH.NS,Jash Engineering Limited,Industrials,29238298624.0,2017-10-12 03:45:00+00:00
JAYAGROGN.NS,Jayant Agro-Organics Limited,Basic Materials,6402299904.0,2002-07-01 03:45:00+00:00
JAYBARMARU.NS,Jay Bharat Maruti Limited,Consumer Cyclical,9784891392.0,2002-07-01 03:45:00+00:00
JAYNECOIND.NS,Jayaswal Neco Industries Limited,Basic Materials,70195609600.0,2002-07-01 03:45:00+00:00
JAYSREETEA.NS,Jay Shree Tea & Industries Limited,Consumer Defensive,2680642304.0,2002-07-01 03:45:00+00:00
JBCHEPHARM.NS,J. B. Chemicals & Pharmaceuticals Limited,Healthcare,277252079616.0,2002-07-01 03:45:00+00:00
JBMA.NS,JBM Auto Limited,Consumer Cyclical,146446286848.0,2004-12-17 03:45:00+00:00
JCHAC.NS,Bosch Home Comfort India Limited,Consumer Cyclical,45256507392.0,1999-01-01 03:45:00+00:00
JETFREIGHT.NS,Jet Freight Logistics Limited,Industrials,877495552.0,2017-03-15 03:45:00+00:00
JGCHEM.NS,J.G.CHEMICALS LIMITED,Basic Materials,15925161984.0,2024-03-13 03:45:00+00:00
JHS.NS,JHS Svendgaard Laboratories Limited,Consumer Defensive,945123008.0,2006-10-23 03:45:00+00:00
JINDALPHOT.NS,Jindal Photo Limited,Financial Services,14673889280.0,2005-04-07 03:45:00+00:00
JINDALPOLY.NS,Jindal Poly Films Limited,Consumer Cyclical,23087558656.0,2002-07-01 03:45:00+00:00
JINDALSAW.NS,Jindal Saw Limited,Basic Materials,106400284672.0,2002-07-01 03:45:00+00:00
JINDALSTEL.NS,Jindal Steel Limited,Basic Materials,1058429337600.0,1999-09-22 03:45:00+00:00
JINDRILL.NS,Jindal Drilling & Industries Limited,Energy,16375772160.0,2004-09-23 03:45:00+00:00
